plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,rgb_tif,rgb_png
GAO20240411t205008p0000-E,37.75873037998947,-121.72767046397419,2024-04-11T20:50:08+00,Solid Waste (6A),CH4,mf,"[-121.72973602952797, 37.7568792141614, -121.72587971646712, 37.759954994354985]",GAO,2024-05-21 19:33:52.812727+00:00,,,,,138.45745408969947,82.71659200477565,1.3916015625,0.79833984375,355.4535628987854,82.47635508289179,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t205008p0000-E_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t205008p0000-E_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t205008p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t205008p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t205008p0000-G,37.758344707565314,-121.64286658356215,2024-04-11T20:50:08+00,Solid Waste (6A),CH4,mf,"[-121.6448751823338, 37.75660929267263, -121.64091657236303, 37.759711999031516]",GAO,2024-05-21 19:33:54.230940+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240411t205008p0000-G_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t205008p0000-G_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t205008p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t205008p0000-G_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t205429p0000-C,37.75758670551657,-121.64135602172826,2024-04-11T20:54:29+00,Solid Waste (6A),CH4,mf,"[-121.64865086145063, 37.75100809725859, -121.63824287344666, 37.759210036556304]",GAO,2024-05-21 19:33:53.264884+00:00,,,,,671.9052494796829,312.8507530674864,1.173828125,0.43798828125,21.22024174171259,57.15712659020174,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t205429p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t205429p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t205429p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t205429p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t205429p0000-D,37.75832319362033,-121.64290452766342,2024-04-11T20:54:29+00,Solid Waste (6A),CH4,mf,"[-121.6452585888428, 37.75612695839298, -121.64133404783401, 37.75922973003465]",GAO,2024-05-21 19:33:53.589463+00:00,,,,,516.1238403821349,258.10588574762875,1.173828125,0.43798828125,21.22024174171259,57.15712659020174,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t205429p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t205429p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t205429p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t205429p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t210223p0000-A,37.46053791391854,-121.94062100229198,2024-04-11T21:02:23+00,Solid Waste (6A),CH4,mf,"[-121.94528958648759, 37.45222869242976, -121.9313191192752, 37.463318474075216]",GAO,2024-05-21 19:33:52.261386+00:00,,,,,1508.7783783428783,983.2317761927397,3.947265625,1.458984375,315.915701491846,9.941074538396114,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t210223p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t210223p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t210223p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t210223p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t210223p0000-B,37.460299877992114,-121.94343531867833,2024-04-11T21:02:23+00,Solid Waste (6A),CH4,mf,"[-121.94583902981664, 37.451720929783754, -121.93122285269536, 37.46335029630488]",GAO,2024-05-21 19:33:52.344015+00:00,,,,,671.0495566181505,365.05291126998804,3.947265625,1.458984375,315.915701491846,9.941074538396114,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t210223p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t210223p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t210223p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t210223p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t210223p0000-E,37.461986958843966,-121.94239047349743,2024-04-11T21:02:23+00,Solid Waste (6A),CH4,mf,"[-121.94382692653284, 37.46015452691636, -121.93998569699949, 37.46320354249572]",GAO,2024-05-21 19:33:52.390730+00:00,,,,,673.7677071755294,288.7982849794576,3.947265625,1.458984375,315.915701491846,9.941074538396114,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t210223p0000-E_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t210223p0000-E_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t210223p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t210223p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t210223p0000-F,37.459392021422715,-121.9427954351724,2024-04-11T21:02:23+00,Solid Waste (6A),CH4,mf,"[-121.94499061853601, 37.45430470111876, -121.93401118209579, 37.463020093660745]",GAO,2024-05-21 19:33:52.298510+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240411t210223p0000-F_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t210223p0000-F_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t210223p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t210223p0000-F_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t211643p0000-B,36.71114261798695,-121.76123787574357,2024-04-11T21:16:43+00,Solid Waste (6A),CH4,mf,"[-121.76267674251014, 36.70930234027698, -121.75779596445612, 36.713215055997495]",GAO,2024-05-21 19:33:52.079764+00:00,,,,,296.0548640408126,90.08220124131424,4.83203125,0.3955078125,288.08027639745615,8.529033582352401,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t211643p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t211643p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t211643p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t211643p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t212108p0000-A,36.710064236236875,-121.75957689364425,2024-04-11T21:21:08+00,Solid Waste (6A),CH4,mf,"[-121.76084513318625, 36.708363415835656, -121.75700804777118, 36.711439501135345]",GAO,2024-05-21 19:33:53.655001+00:00,,,,,989.6647160984572,142.10169672851134,4.83203125,0.3955078125,288.08027639745615,8.529033582352401,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t212108p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t212108p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t212108p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t212108p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t212108p0000-C,36.7108764022025,-121.76263018018088,2024-04-11T21:21:08+00,Solid Waste (6A),CH4,mf,"[-121.76442239896943, 36.70940083647265, -121.76051785663164, 36.7125039735103]",GAO,2024-05-21 19:33:53.393052+00:00,,,,,323.3176337318962,129.67423532608782,4.83203125,0.3955078125,288.08027639745615,8.529033582352401,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t212108p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t212108p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t212108p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t212108p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t212108p0000-G,36.70984350240522,-121.76204912548451,2024-04-11T21:21:08+00,Solid Waste (6A),CH4,mf,"[-121.76367817383993, 36.707610091781625, -121.75869668578743, 36.71160362834931]",GAO,2024-05-21 19:33:53.686310+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240411t212108p0000-G_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t212108p0000-G_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t212108p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t212108p0000-G_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t213548p0000-A,37.45943433619138,-121.9427150904481,2024-04-11T21:35:48+00,Solid Waste (6A),CH4,mf,"[-121.94382381389292, 37.45796442346763, -121.93988071729508, 37.46109438705771]",GAO,2024-05-21 19:33:40.505411+00:00,,,,,742.8285779678118,446.0671500171468,4.01171875,1.3642578125,322.6664145806764,8.976460412488132,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t213548p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t213548p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t213548p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t213548p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t213548p0000-B,37.46134154595478,-121.94152207043632,2024-04-11T21:35:48+00,Solid Waste (6A),CH4,mf,"[-121.94365071645747, 37.45297306256844, -121.92849039251664, 37.46500715882169]",GAO,2024-05-21 19:33:40.539192+00:00,,,,,903.6318009983482,456.79186802531325,3.947265625,1.458984375,315.915701491846,9.941074538396114,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t213548p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t213548p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t213548p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t213548p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t213548p0000-D,37.46028312241276,-121.94406191648869,2024-04-11T21:35:48+00,Solid Waste (6A),CH4,mf,"[-121.94581117588183, 37.45895551222429, -121.94193609526378, 37.46200446489242]",GAO,2024-05-21 19:33:39.680832+00:00,,,,,439.0327492023095,219.00923425991567,3.947265625,1.458984375,315.915701491846,9.941074538396114,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t213548p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t213548p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t213548p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t213548p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t214253p0000-A,37.758352361752074,-121.64304317399825,2024-04-11T21:42:53+00,Solid Waste (6A),CH4,mf,"[-121.65161151514035, 37.75104239896011, -121.64038439349352, 37.75991890944524]",GAO,2024-05-21 19:33:40.853732+00:00,,,,,745.9131255472298,362.60730680817875,1.4208984375,0.64453125,334.83587190791485,31.233269141479123,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t214253p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t214253p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t214253p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t214253p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t214253p0000-B,37.75720681718592,-121.64202051553096,2024-04-11T21:42:53+00,Solid Waste (6A),CH4,mf,"[-121.6438068778865, 37.755434308120854, -121.63988237454643, 37.75853707903033]",GAO,2024-05-21 19:33:40.279523+00:00,,,,,841.2249471254866,509.28483559350036,1.4208984375,0.64453125,334.83587190791485,31.233269141479123,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t214253p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t214253p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t214253p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t214253p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t214253p0000-C,37.758775274954075,-121.72750706451276,2024-04-11T21:42:53+00,Solid Waste (6A),CH4,mf,"[-121.72936472562505, 37.75668594325919, -121.72550842284237, 37.75976172329072]",GAO,2024-05-21 19:33:40.311815+00:00,,,,,237.69547134034184,134.39184199790333,1.8984375,1.0537109375,302.5102258116453,40.37212120153333,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t214253p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t214253p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t214253p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t214253p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t214253p0000-F,37.75706916700294,-121.72892984439636,2024-04-11T21:42:53+00,Solid Waste (6A),CH4,mf,"[-121.73050358802412, 37.755806022851935, -121.72661328504745, 37.75888173955267]",GAO,2024-05-21 19:33:41.082039+00:00,,,,,233.15915447447327,78.2668386372622,2.9537760416666665,0.4105786928348604,293.58598783238324,2.1902877559277907,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t214253p0000-F_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t214253p0000-F_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t214253p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t214253p0000-F_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t214253p0000-G,37.75999077253121,-121.72590885978721,2024-04-11T21:42:53+00,Solid Waste (6A),CH4,mf,"[-121.72790179327518, 37.75858986332981, -121.72404539316544, 37.76166564182487]",GAO,2024-05-21 19:33:41.122566+00:00,,,,,190.53098194154424,134.75634612250457,2.837890625,0.46821529833234615,286.0006559148181,2.8908719967402656,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t214253p0000-G_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t214253p0000-G_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t214253p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t214253p0000-G_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t214253p0000-H,37.7544632128065,-121.6416152766982,2024-04-11T21:42:53+00,Solid Waste (6A),CH4,mf,"[-121.6436203739759, 37.75259318030018, -121.63969602027731, 37.75569595205221]",GAO,2024-05-21 19:33:41.166749+00:00,,,,,576.8119535727734,321.27315676306836,2.0576171875,0.44215963430859906,306.50015994809826,16.20348822060383,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t214253p0000-H_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t214253p0000-H_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t214253p0000-H_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t214253p0000-H_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t220108p0000-B,38.59760440717565,-121.67814132224852,2024-04-11T22:01:08+00,Solid Waste (6A),CH4,mf,"[-121.68009790411539, 38.59705061345605, -121.67564495174378, 38.60055772264055]",GAO,2024-05-21 19:33:39.473398+00:00,,,,,293.33963581711475,159.371012753036,2.099609375,0.60986328125,204.96584906697035,19.024561385684827,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240411t220108p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t220108p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t220108p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t220108p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240411t220108p0000-D,38.59606506704918,-121.67888327507124,2024-04-11T22:01:08+00,Solid Waste (6A),CH4,mf,"[-121.68050913052758, 38.59343208585309, -121.67640158227007, 38.59661546368356]",GAO,2024-05-21 19:33:39.518489+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240411t220108p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240411t220108p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240411t220108p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240411t220108p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t180026p0000-B,37.75701481641549,-121.64160780573832,2024-04-12T18:00:26+00,Solid Waste (6A),CH4,mf,"[-121.64264365417311, 37.755586715854456, -121.63527242138265, 37.7614413821332]",GAO,2024-05-21 19:33:40.172511+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240412t180026p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t180026p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t180026p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t180026p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t180851p0000-A,37.45926398457749,-121.94185230088384,2024-04-12T18:08:51+00,Solid Waste (6A),CH4,mf,"[-121.94378145693356, 37.458453519032894, -121.93722091102818, 37.46363408217952]",GAO,2024-05-21 19:33:39.885883+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240412t180851p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t180851p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t180851p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t180851p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t180851p0000-D,37.46031086256106,-121.94288007916535,2024-04-12T18:08:51+00,Solid Waste (6A),CH4,mf,"[-121.94468966505417, 37.45910773213819, -121.9408144949345, 37.46218373091427]",GAO,2024-05-21 19:33:39.722368+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240412t180851p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t180851p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t180851p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t180851p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t181356p0000-A,37.45932722268101,-121.94221157955116,2024-04-12T18:13:56+00,Solid Waste (6A),CH4,mf,"[-121.94440374542965, 37.457489919596306, -121.9340698332968, 37.46569257859934]",GAO,2024-05-21 19:33:40.737219+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240412t181356p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t181356p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t181356p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t181356p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t181356p0000-B,37.460432358428164,-121.94322296750535,2024-04-12T18:13:56+00,Solid Waste (6A),CH4,mf,"[-121.94520259142952, 37.458814811799144, -121.94136134768138, 37.46189087575633]",GAO,2024-05-21 19:33:40.787043+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240412t181356p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t181356p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t181356p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t181356p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t183521p0000-A,37.41561150147194,-120.915201937664,2024-04-12T18:35:21+00,Livestock (4B),CH4,mf,"[-120.91605999412208, 37.4143482829525, -120.91215426821483, 37.41747736459153]",GAO,2024-05-21 19:31:32.702565+00:00,,,,,359.0389242587319,58.80567607139789,4.5546875,0.399169921875,239.19281492249632,7.6091960460393455,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240412t183521p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t183521p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t183521p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t183521p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t183521p0000-B,37.408973874313205,-120.92884499182433,2024-04-12T18:35:21+00,Livestock (4B),CH4,mf,"[-120.93048207154216, 37.407599247323546, -120.9265766747685, 37.41072834719621]",GAO,2024-05-21 19:31:32.793606+00:00,,,,,367.09096767179307,136.0285889195849,4.5546875,0.399169921875,239.19281492249632,7.6091960460393455,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240412t183521p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t183521p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t183521p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t183521p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t183521p0000-C,37.42344326193681,-120.85339708693641,2024-04-12T18:35:21+00,Other,CH4,mf,"[-120.85503448855235, 37.42196180448012, -120.85116234044133, 37.425036930702305]",GAO,2024-05-21 19:37:34.335015+00:00,,,,,1377.9840706263399,291.02721300701563,4.17578125,0.426025390625,245.1718259181421,8.73410087256581,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240412t183521p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t183521p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t183521p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t183521p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t183521p0000-D,37.421262128989085,-120.8727934141588,2024-04-12T18:35:21+00,Livestock (4B),CH4,mf,"[-120.87451684052374, 37.41858281548649, -120.86884456064207, 37.42308770442892]",GAO,2024-05-21 19:31:31.962546+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240412t183521p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t183521p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t183521p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t183521p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t183937p0000-A,37.40904428737403,-120.9289530400707,2024-04-12T18:39:37+00,Livestock (4B),CH4,mf,"[-120.93080581916345, 37.40544435800597, -120.92163645067689, 37.412700780869365]",GAO,2024-05-21 19:31:32.661736+00:00,,,,,550.518942705765,105.94649114224272,4.5546875,0.399169921875,239.19281492249632,7.6091960460393455,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240412t183937p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t183937p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t183937p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t183937p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t183937p0000-B,37.41529549639806,-120.91606646435775,2024-04-12T18:39:37+00,Livestock (4B),CH4,mf,"[-120.91682481274218, 37.41368573003606, -120.9129530022981, 37.41676092792685]",GAO,2024-05-21 19:31:32.745861+00:00,,,,,625.3023098026995,156.17716381819088,4.5546875,0.399169921875,239.19281492249632,7.6091960460393455,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240412t183937p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t183937p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t183937p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t183937p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t183937p0000-C,37.42356166463564,-120.85340934852732,2024-04-12T18:39:37+00,Other,CH4,mf,"[-120.85517309461744, 37.42182926213581, -120.8512670679474, 37.424958272137104]",GAO,2024-05-21 19:37:34.537599+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240412t183937p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t183937p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t183937p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t183937p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240412t183937p0000-D,37.42137234962877,-120.87276861055179,2024-04-12T18:39:37+00,Livestock (4B),CH4,mf,"[-120.87457916936546, 37.42009803388187, -120.8707070890831, 37.42317318277761]",GAO,2024-05-21 19:31:31.919247+00:00,,,,,414.76527873485014,122.21570405985891,4.375,0.41845703125,242.22659370651925,8.000006413784293,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240412t183937p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240412t183937p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240412t183937p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240412t183937p0000-D_l3a-vis-ch4-mf-v002_rgb.png
emi20240413t075328p05021-A,44.0381701689289,87.8644227708782,2024-04-13T07:53:28+00,Solid Waste (6A),CH4,mfa,"[87.81844927199823, 43.99758731551946, 87.88885468268174, 44.04821317315442]",emi,2024-05-16 16:18:10.490333+00:00,,,,,4143.324261355972,69.11984715784145,4.37037037037037,0.07290748031492433,33.667179307100064,4.498645797994523,openmeteo,ISS,NASA-JPL EMIT,emi20240413t075328p05021-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240413t075328p05021-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240413t075328p05021-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240413t075328p05021-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240414t145436p10002-A,33.47759065919699,-7.536450346290962,2024-04-14T14:54:36+00,Solid Waste (6A),CH4,mfa,"[-7.58306946899678, 33.42541832019469, -7.494657531769887, 33.49917586655195]",emi,2024-06-07 20:56:45.615936+00:00,,,,,5918.859556528169,540.3050598517987,4.472222222222222,0.4082482904638627,13.667246271918996,2.6250136055215645,ecmwf_ifs,ISS,NASA-JPL EMIT,emi20240414t145436p10002-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240414t145436p10002-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240414t145436p10002-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240414t145436p10002-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240414t193218p13041-A,35.34065604001701,-80.65700618586894,2024-04-14T19:32:18+00,Solid Waste (6A),CH4,mfa,"[-80.68371804041227, 35.31704292676144, -80.61596270733914, 35.37279897112896]",emi,2024-05-16 16:18:09.959642+00:00,,,,,5195.267416963309,527.5407180310084,4.58984375,0.466064453125,211.4742543648055,5.224703319723299,hrrr,ISS,NASA-JPL EMIT,emi20240414t193218p13041-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240414t193218p13041-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240414t193218p13041-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240414t193218p13041-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240415t062105p04016-B,38.056698379496595,110.73548773408885,2024-04-15T06:21:05+00,Coal Mining (1B1a),CH4,mfa,"[110.70609580866982, 38.0206867619816, 110.77560029302589, 38.07494118208495]",emi,2024-05-16 16:18:11.299157+00:00,,,,,3093.056411320504,176.05215864482938,6.4907407407407405,0.36944328413444444,339.0001015623428,1.414267414435354,openmeteo,ISS,NASA-JPL EMIT,emi20240415t062105p04016-B_l3a-vis-ch4-mfa-v002_plume.tif,emi20240415t062105p04016-B_l3a-vis-ch4-mfa-v002_plume.png,emi20240415t062105p04016-B_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240415t062105p04016-B_l3a-vis-ch4-mfa-v002_rgb.png
